lambda_1,lambda_2,lambda_3,perplexity
0.9798,0.0162,0.004,13.478867428849975
0.9798,0.0163,0.0039,13.51946473837232
0.9798,0.0164,0.0038,13.559897777611434
0.9798,0.0165,0.0037,13.600623832140059
0.9798,0.0166,0.0036,13.641024266794682
0.9798,0.0167,0.0035,13.681280783381252
0.9798,0.0168,0.0034,13.72152226377083
0.9798,0.0169,0.0033,13.761805780282995
0.9798,0.017,0.0032,13.802161211189581
0.9798,0.0171,0.0031,13.84285460322601
0.9798,0.0172,0.003,13.88297269989536
0.9798,0.0173,0.0029,13.9229122314505
0.9798,0.0174,0.0028,13.963397135241763
0.9798,0.0175,0.0027,14.003421986685566
0.9798,0.0176,0.0026,14.043610111929727
0.9798,0.0177,0.0025,14.0837925916137
0.9798,0.0178,0.0024,14.123820312535477
0.9798,0.0179,0.0023,14.163921064946328
0.9798,0.018,0.0022,14.204020582554554
0.9798,0.0181,0.0021,14.24398267862043
0.9798,0.0182,0.002,14.284153170135921
0.9798,0.0183,0.0019,14.323896368590365
0.9798,0.0184,0.0018,14.363874096709274
0.9798,0.0185,0.0017,14.403708741017427
0.9798,0.0186,0.0016,14.443692270348716
0.9798,0.0187,0.0015,14.483676159611653
0.9798,0.0188,0.0014,14.52360372146132
0.9798,0.0189,0.0013,14.56333853007046
0.9798,0.019,0.0012,14.603450922152575
0.9798,0.0191,0.0011,14.64306570097076
0.9798,0.0192,0.001,14.683062469015189
0.9798,0.0193,0.0009,14.722875002057686
0.9798,0.0194,0.0008,14.76287514387871
0.9798,0.0195,0.0007,14.802659859284992
0.9798,0.0196,0.0006,14.842668095742921
0.9798,0.0197,0.0005,14.882646215287785
0.9798,0.0198,0.0004,14.922879074760317
0.9798,0.0199,0.0003,14.962978269224749
0.9798,0.02,0.0002,15.003479464542064
0.9798,0.0201,0.0001,15.044458788418611
0.9799,0.0101,0.01,10.919783278920407
0.9799,0.0102,0.0099,10.963245394735686
0.9799,0.0103,0.0098,11.0070106978197
0.9799,0.0104,0.0097,11.05032274752892
0.9799,0.0105,0.0096,11.093783205363774
0.9799,0.0106,0.0095,11.136943037197764
0.9799,0.0107,0.0094,11.180394043880915
0.9799,0.0108,0.0093,11.223453047177658
0.9799,0.0109,0.0092,11.266588226455564
0.9799,0.011,0.0091,11.309610900108488
0.9799,0.0111,0.009,11.352551901955984
0.9799,0.0112,0.0089,11.39587661062645
0.9799,0.0113,0.0088,11.438662394192365
0.9799,0.0114,0.0087,11.481424026292165
0.9799,0.0115,0.0086,11.524169285776939
0.9799,0.0116,0.0085,11.566675322328736
0.9799,0.0117,0.0084,11.609563606825429
0.9799,0.0118,0.0083,11.652282102643566
0.9799,0.0119,0.0082,11.694683240582295
0.9799,0.012,0.0081,11.73716406320499
0.9799,0.0121,0.008,11.779519183715784
0.9799,0.0122,0.0079,11.822083025730961
0.9799,0.0123,0.0078,11.864417149670537
0.9799,0.0124,0.0077,11.906677395847877
0.9799,0.0125,0.0076,11.948772054836672
0.9799,0.0126,0.0075,11.991173544274963
0.9799,0.0127,0.0074,12.03301817018552
0.9799,0.0128,0.0073,12.075274834479295
0.9799,0.0129,0.0072,12.117293104470324
0.9799,0.013,0.0071,12.159178675189889
0.9799,0.0131,0.007,12.201252993492451
0.9799,0.0132,0.0069,12.243079581289093
0.9799,0.0133,0.0068,12.284924297855994
0.9799,0.0134,0.0067,12.32673903372485
0.9799,0.0135,0.0066,12.368285214631255
0.9799,0.0136,0.0065,12.410023755057095
0.9799,0.0137,0.0064,12.451793932052825
0.9799,0.0138,0.0063,12.493282852339032
0.9799,0.0139,0.0062,12.534835341931908
0.9799,0.014,0.0061,12.576167113341274
0.9799,0.0141,0.006,12.617888121980009
0.9799,0.0142,0.0059,12.659249491917636
0.9799,0.0143,0.0058,12.700810162290336
0.9799,0.0144,0.0057,12.741811407008512
0.9799,0.0145,0.0056,12.783073675988854
0.9799,0.0146,0.0055,12.824471822623439
0.9799,0.0147,0.0054,12.86551384716155
0.9799,0.0148,0.0053,12.906478650587866
0.9799,0.0149,0.0052,12.94789720347323
0.9799,0.015,0.0051,12.988817394966194
0.9799,0.0151,0.005,13.029919140671588
0.9799,0.0152,0.0049,13.070772126453349
0.9799,0.0153,0.0048,13.111776626117678
0.9799,0.0154,0.0047,13.152781812835658
0.9799,0.0155,0.0046,13.193381133580301
0.9799,0.0156,0.0045,13.234542980233037
0.9799,0.0157,0.0044,13.275163626153166
0.9799,0.0158,0.0043,13.316013452820505
0.9799,0.0159,0.0042,13.356759105684818
0.9799,0.016,0.0041,13.397406732995579
0.9799,0.0161,0.004,13.437862132582053
0.9799,0.0162,0.0039,13.478547715172837
0.9799,0.0163,0.0038,13.519138342528061
0.9799,0.0164,0.0037,13.559550557719707
0.9799,0.0165,0.0036,13.60028388146026
0.9799,0.0166,0.0035,13.640971783947716
0.9799,0.0167,0.0034,13.681257161097726
0.9799,0.0168,0.0033,13.72119917592031
0.9799,0.0169,0.0032,13.76160271817111
0.9799,0.017,0.0031,13.80215626218904
0.9799,0.0171,0.003,13.842413183846269
0.9799,0.0172,0.0029,13.882590564259905
0.9799,0.0173,0.0028,13.922901685968087
0.9799,0.0174,0.0027,13.963219637766734
0.9799,0.0175,0.0026,14.003296539281786
0.9799,0.0176,0.0025,14.04356182791987
0.9799,0.0177,0.0024,14.083740077119906
0.9799,0.0178,0.0023,14.123714737310285
0.9799,0.0179,0.0022,14.163669978188377
0.9799,0.018,0.0021,14.203895937779368
0.9799,0.0181,0.002,14.24387507032998
0.9799,0.0182,0.0019,14.283960235971675
0.9799,0.0183,0.0018,14.324019743131513
0.9799,0.0184,0.0017,14.363750907338032
0.9799,0.0185,0.0016,14.403857368006086
0.9799,0.0186,0.0015,14.443799007314253
0.9799,0.0187,0.0014,14.48372382663496
0.9799,0.0188,0.0013,14.523534248749028
0.9799,0.0189,0.0012,14.563377699289134
0.9799,0.019,0.0011,14.603502560622058
0.9799,0.0191,0.001,14.643250603824582
0.9799,0.0192,0.0009,14.683214758779885
0.9799,0.0193,0.0008,14.723143395266412
0.9799,0.0194,0.0007,14.76306731791385
0.9799,0.0195,0.0006,14.80301529420875
0.9799,0.0196,0.0005,14.843117758208649
0.9799,0.0197,0.0004,14.883347488692518
0.9799,0.0198,0.0003,14.92353994623719
0.9799,0.0199,0.0002,14.963934725356523
0.9799,0.02,0.0001,15.004848972058328
0.98,0.0101,0.0099,10.919511836393129
0.98,0.0102,0.0098,10.963012170081745
0.98,0.0103,0.0097,11.006628692572017
0.98,0.0104,0.0096,11.050057447648378
0.98,0.0105,0.0095,11.09333301666712
0.98,0.0106,0.0094,11.136893833713115
0.98,0.0107,0.0093,11.180098054751317
0.98,0.0108,0.0092,11.223065261507152
0.98,0.0109,0.0091,11.266435331328148
0.98,0.011,0.009,11.309305759540115
0.98,0.0111,0.0089,11.352370307429604
0.98,0.0112,0.0088,11.395225383600204
0.98,0.0113,0.0087,11.438448022150386
0.98,0.0114,0.0086,11.481164080627961
0.98,0.0115,0.0085,11.52373607821533
0.98,0.0116,0.0084,11.56649954342119
0.98,0.0117,0.0083,11.609287638260481
0.98,0.0118,0.0082,11.651736191623899
0.98,0.0119,0.0081,11.694373895790765
0.98,0.012,0.008,11.736906390303751
0.98,0.0121,0.0079,11.779389623128257
0.98,0.0122,0.0078,11.821650402593308
0.98,0.0123,0.0077,11.864029407180098
0.98,0.0124,0.0076,11.906410623919413
0.98,0.0125,0.0075,11.948681876252305
0.98,0.0126,0.0074,11.990977710257916
0.98,0.0127,0.0073,12.032849449069712
0.98,0.0128,0.0072,12.07516728142642
0.98,0.0129,0.0071,12.116995564551416
0.98,0.013,0.007,12.158875625239668
0.98,0.0131,0.0069,12.200817246024837
0.98,0.0132,0.0068,12.242569176988185
0.98,0.0133,0.0067,12.28456426841677
0.98,0.0134,0.0066,12.326435451757172
0.98,0.0135,0.0065,12.367992920364602
0.98,0.0136,0.0064,12.409782794867322
0.98,0.0137,0.0063,12.451663645645073
0.98,0.0138,0.0062,12.49307228610641
0.98,0.0139,0.0061,12.534667861690052
0.98,0.014,0.006,12.576074721218266
0.98,0.0141,0.0059,12.617558423755236
0.98,0.0142,0.0058,12.659046978494441
0.98,0.0143,0.0057,12.700512915899054
0.98,0.0144,0.0056,12.741604097244215
0.98,0.0145,0.0055,12.78290102143723
0.98,0.0146,0.0054,12.824231392948974
0.98,0.0147,0.0053,12.865363236452078
0.98,0.0148,0.0052,12.906524808296156
0.98,0.0149,0.0051,12.947757164674455
0.98,0.015,0.005,12.988652008949705
0.98,0.0151,0.0049,13.029743595889594
0.98,0.0152,0.0048,13.070409170158769
0.98,0.0153,0.0047,13.111522981539977
0.98,0.0154,0.0046,13.152421521397509
0.98,0.0155,0.0045,13.19320968071903
0.98,0.0156,0.0044,13.234224006443643
0.98,0.0157,0.0043,13.274911120593506
0.98,0.0158,0.0042,13.315809174923485
0.98,0.0159,0.0041,13.356366212155393
0.98,0.016,0.004,13.397130190668882
0.98,0.0161,0.0039,13.437855336616527
0.98,0.0162,0.0038,13.478358279801064
0.98,0.0163,0.0037,13.518931084991797
0.98,0.0164,0.0036,13.559415289126328
0.98,0.0165,0.0035,13.60005914303754
0.98,0.0166,0.0034,13.640736565414151
0.98,0.0167,0.0033,13.680868239308563
0.98,0.0168,0.0032,13.721196393223112
0.98,0.0169,0.0031,13.761620640217567
0.98,0.017,0.003,13.801807687784194
0.98,0.0171,0.0029,13.84216051585668
0.98,0.0172,0.0028,13.882567612669261
0.98,0.0173,0.0027,13.92261843616978
0.98,0.0174,0.0026,13.963056124887048
0.98,0.0175,0.0025,14.003210231433604
0.98,0.0176,0.0024,14.043565193693173
0.98,0.0177,0.0023,14.083576212074876
0.98,0.0178,0.0022,14.123637888491794
0.98,0.0179,0.0021,14.163689041721916
0.98,0.018,0.002,14.203675575113332
0.98,0.0181,0.0019,14.243807978377342
0.98,0.0182,0.0018,14.28375509595564
0.98,0.0183,0.0017,14.323911297669968
0.98,0.0184,0.0016,14.363750290059249
0.98,0.0185,0.0015,14.403989274878342
0.98,0.0186,0.0014,14.443801764530962
0.98,0.0187,0.0013,14.483892858741484
0.98,0.0188,0.0012,14.52364584705582
0.98,0.0189,0.0011,14.563487125558689
0.98,0.019,0.001,14.60371000941919
0.98,0.0191,0.0009,14.643501941424088
0.98,0.0192,0.0008,14.683533194947975
0.98,0.0193,0.0007,14.723338335371267
0.98,0.0194,0.0006,14.763431114024163
0.98,0.0195,0.0005,14.803590806721806
0.98,0.0196,0.0004,14.843722702609842
0.98,0.0197,0.0003,14.883896636762397
0.98,0.0198,0.0002,14.924495970524557
0.98,0.0199,0.0001,14.965437424248565
0.9801,0.01,0.0099,10.875629870974741
0.9801,0.0101,0.0098,10.91908119734095
0.9801,0.0102,0.0097,10.962839343329861
0.9801,0.0103,0.0096,11.006348422625111
0.9801,0.0104,0.0095,11.04964657549647
0.9801,0.0105,0.0094,11.09316075804514
0.9801,0.0106,0.0093,11.136524014607312
0.9801,0.0107,0.0092,11.179797798833802
0.9801,0.0108,0.0091,11.222866075328165
0.9801,0.0109,0.009,11.266118243114652
0.9801,0.011,0.0089,11.309116595853713
0.9801,0.0111,0.0088,11.352043982788931
0.9801,0.0112,0.0087,11.39494347774186
0.9801,0.0113,0.0086,11.43789434281394
0.9801,0.0114,0.0085,11.48081283443211
0.9801,0.0115,0.0084,11.523602472807367
0.9801,0.0116,0.0083,11.566360493194434
0.9801,0.0117,0.0082,11.609006856189172
0.9801,0.0118,0.0081,11.65168833557027
0.9801,0.0119,0.008,11.694274998324236
0.9801,0.012,0.0079,11.736715178272709
0.9801,0.0121,0.0078,11.7791053869206
0.9801,0.0122,0.0077,11.821391714774938
0.9801,0.0123,0.0076,11.863769278913672
0.9801,0.0124,0.0075,11.9061938720653
0.9801,0.0125,0.0074,11.948305832419042
0.9801,0.0126,0.0073,11.99031991452972
0.9801,0.0127,0.0072,12.032740886146806
0.9801,0.0128,0.0071,12.07500157711655
0.9801,0.0129,0.007,12.116880076599939
0.9801,0.013,0.0069,12.15867908773871
0.9801,0.0131,0.0068,12.200622866549248
0.9801,0.0132,0.0067,12.242363070482154
0.9801,0.0133,0.0066,12.28429012287569
0.9801,0.0134,0.0065,12.326218329728777
0.9801,0.0135,0.0064,12.367810340524493
0.9801,0.0136,0.0063,12.409560484651
0.9801,0.0137,0.0062,12.451393526260977
0.9801,0.0138,0.0061,12.492737062570473
0.9801,0.0139,0.006,12.534502566034853
0.9801,0.014,0.0059,12.575886231211229
0.9801,0.0141,0.0058,12.61735750372429
0.9801,0.0142,0.0057,12.65872869296971
0.9801,0.0143,0.0056,12.70017096387558
0.9801,0.0144,0.0055,12.741342961832713
0.9801,0.0145,0.0054,12.782732670848738
0.9801,0.0146,0.0053,12.82380896948698
0.9801,0.0147,0.0052,12.865232029780552
0.9801,0.0148,0.0051,12.906395824082537
0.9801,0.0149,0.005,12.94730006881998
0.9801,0.015,0.0049,12.988395628085827
0.9801,0.0151,0.0048,13.029491926919736
0.9801,0.0152,0.0047,13.070355317169085
0.9801,0.0153,0.0046,13.11131879203276
0.9801,0.0154,0.0045,13.152146899844672
0.9801,0.0155,0.0044,13.193099594060731
0.9801,0.0156,0.0043,13.233992774771831
0.9801,0.0157,0.0042,13.274718930050748
0.9801,0.0158,0.0041,13.315624896975148
0.9801,0.0159,0.004,13.356246041978448
0.9801,0.016,0.0039,13.396963692187846
0.9801,0.0161,0.0038,13.437835425101497
0.9801,0.0162,0.0037,13.478230507641468
0.9801,0.0163,0.0036,13.518748262735427
0.9801,0.0164,0.0035,13.559158681367238
0.9801,0.0165,0.0034,13.599761341030302
0.9801,0.0166,0.0033,13.64030938937886
0.9801,0.0167,0.0032,13.68073317297045
0.9801,0.0168,0.0031,13.721073380399448
0.9801,0.0169,0.003,13.761494532452451
0.9801,0.017,0.0029,13.801918422477288
0.9801,0.0171,0.0028,13.842061599887334
0.9801,0.0172,0.0027,13.882412132564488
0.9801,0.0173,0.0026,13.922600354589168
0.9801,0.0174,0.0025,13.962852600659884
0.9801,0.0175,0.0024,14.00311338045257
0.9801,0.0176,0.0023,14.043191253437875
0.9801,0.0177,0.0022,14.08339911027633
0.9801,0.0178,0.0021,14.123564653235553
0.9801,0.0179,0.002,14.163725824615131
0.9801,0.018,0.0019,14.203714372113076
0.9801,0.0181,0.0018,14.243777280104371
0.9801,0.0182,0.0017,14.283715528912449
0.9801,0.0183,0.0016,14.323845667216343
0.9801,0.0184,0.0015,14.363888599457372
0.9801,0.0185,0.0014,14.403934427494221
0.9801,0.0186,0.0013,14.443821256749555
0.9801,0.0187,0.0012,14.483819832974065
0.9801,0.0188,0.0011,14.523635063813828
0.9801,0.0189,0.001,14.5636977002914
0.9801,0.019,0.0009,14.60392932808816
0.9801,0.0191,0.0008,14.64389583436312
0.9801,0.0192,0.0007,14.683927078747
0.9801,0.0193,0.0006,14.72369603941884
0.9801,0.0194,0.0005,14.763677205121619
0.9801,0.0195,0.0004,14.804100807158958
0.9801,0.0196,0.0003,14.84445687924104
0.9801,0.0197,0.0002,14.884823462796495
0.9801,0.0198,0.0001,14.92592850827423
0.9802,0.01,0.0098,10.875425931040603
0.9802,0.0101,0.0097,10.918857820581078
0.9802,0.0102,0.0096,10.962681813638902
0.9802,0.0103,0.0095,11.005998421072306
0.9802,0.0104,0.0094,11.049533847325172
0.9802,0.0105,0.0093,11.092941941373857
0.9802,0.0106,0.0092,11.13627804399743
0.9802,0.0107,0.0091,11.179359134122905
0.9802,0.0108,0.009,11.222580006781504
0.9802,0.0109,0.0089,11.26586234301818
0.9802,0.011,0.0088,11.30878633766708
0.9802,0.0111,0.0087,11.351865640843295
0.9802,0.0112,0.0086,11.394821906648898
0.9802,0.0113,0.0085,11.437746998593248
0.9802,0.0114,0.0084,11.480574425851216
0.9802,0.0115,0.0083,11.523242516406723
0.9802,0.0116,0.0082,11.566097005780806
0.9802,0.0117,0.0081,11.608771271331292
0.9802,0.0118,0.008,11.651470919945487
0.9802,0.0119,0.0079,11.694130999650708
0.9802,0.012,0.0078,11.736555187087358
0.9802,0.0121,0.0077,11.778905502039697
0.9802,0.0122,0.0076,11.82111095467333
0.9802,0.0123,0.0075,11.863543935819859
0.9802,0.0124,0.0074,11.905920389472694
0.9802,0.0125,0.0073,11.948060491710109
0.9802,0.0126,0.0072,11.990068021118143
0.9802,0.0127,0.0071,12.032486281219558
0.9802,0.0128,0.007,12.0744758716294
0.9802,0.0129,0.0069,12.116712391860023
0.9802,0.013,0.0068,12.158499928005275
0.9802,0.0131,0.0067,12.200225017879758
0.9802,0.0132,0.0066,12.242296193584844
0.9802,0.0133,0.0065,12.284151796205995
0.9802,0.0134,0.0064,12.32582464492983
0.9802,0.0135,0.0063,12.367677259636439
0.9802,0.0136,0.0062,12.409446687977628
0.9802,0.0137,0.0061,12.450683881422384
0.9802,0.0138,0.006,12.492601716543534
0.9802,0.0139,0.0059,12.534072394142084
0.9802,0.014,0.0058,12.575663819984346
0.9802,0.0141,0.0057,12.617072163609976
0.9802,0.0142,0.0056,12.658370141921495
0.9802,0.0143,0.0055,12.699834248165617
0.9802,0.0144,0.0054,12.741100128666968
0.9802,0.0145,0.0053,12.782560048219727
0.9802,0.0146,0.0052,12.82366638957624
0.9802,0.0147,0.0051,12.865089489241475
0.9802,0.0148,0.005,12.906069992407769
0.9802,0.0149,0.0049,12.947078142616153
0.9802,0.015,0.0048,12.988210041208669
0.9802,0.0151,0.0047,13.029104064038123
0.9802,0.0152,0.0046,13.069963496915527
0.9802,0.0153,0.0045,13.111288680571434
0.9802,0.0154,0.0044,13.152098587707446
0.9802,0.0155,0.0043,13.193085791318058
0.9802,0.0156,0.0042,13.233821025183078
0.9802,0.0157,0.0041,13.2746048634428
0.9802,0.0158,0.004,13.315426646150359
0.9802,0.0159,0.0039,13.355953145706962
0.9802,0.016,0.0038,13.39691033451619
0.9802,0.0161,0.0037,13.437398849645858
0.9802,0.0162,0.0036,13.478037567174287
0.9802,0.0163,0.0035,13.518562787437672
0.9802,0.0164,0.0034,13.559116243478208
0.9802,0.0165,0.0033,13.599421943567751
0.9802,0.0166,0.0032,13.639929413266703
0.9802,0.0167,0.0031,13.680609769274891
0.9802,0.0168,0.003,13.720991654040146
0.9802,0.0169,0.0029,13.761429727805103
0.9802,0.017,0.0028,13.801878350810616
0.9802,0.0171,0.0027,13.841937136256968
0.9802,0.0172,0.0026,13.882265399775443
0.9802,0.0173,0.0025,13.922559280117408
0.9802,0.0174,0.0024,13.962789584074843
0.9802,0.0175,0.0023,14.003136194399486
0.9802,0.0176,0.0022,14.042992744831961
0.9802,0.0177,0.0021,14.083434019028843
0.9802,0.0178,0.002,14.123550013385477
0.9802,0.0179,0.0019,14.163600871056166
0.9802,0.018,0.0018,14.203711568794597
0.9802,0.0181,0.0017,14.243662125521482
0.9802,0.0182,0.0016,14.283760685530556
0.9802,0.0183,0.0015,14.323980169698999
0.9802,0.0184,0.0014,14.363859103396727
0.9802,0.0185,0.0013,14.404107532985261
0.9802,0.0186,0.0012,14.443930195602858
0.9802,0.0187,0.0011,14.483807931490501
0.9802,0.0188,0.001,14.523891602828552
0.9802,0.0189,0.0009,14.564000629684104
0.9802,0.019,0.0008,14.603844881760248
0.9802,0.0191,0.0007,14.644069796987418
0.9802,0.0192,0.0006,14.6841304032584
0.9802,0.0193,0.0005,14.724281285218973
0.9802,0.0194,0.0004,14.764316960049914
0.9802,0.0195,0.0003,14.804849358136927
0.9802,0.0196,0.0002,14.845470448413382
0.9802,0.0197,0.0001,14.886357945167749
0.9803,0.0099,0.0098,10.83123764810878
0.9803,0.01,0.0097,10.874971164721746
0.9803,0.0101,0.0096,10.918653104114236
0.9803,0.0102,0.0095,10.962409312596638
0.9803,0.0103,0.0094,11.005789865792813
0.9803,0.0104,0.0093,11.049274352238735
0.9803,0.0105,0.0092,11.092667739227576
0.9803,0.0106,0.0091,11.135954598333663
0.9803,0.0107,0.009,11.17913326928762
0.9803,0.0108,0.0089,11.222457402567388
0.9803,0.0109,0.0088,11.265564313564038
0.9803,0.011,0.0087,11.308563938478667
0.9803,0.0111,0.0086,11.351656701876985
0.9803,0.0112,0.0085,11.39460729260622
0.9803,0.0113,0.0084,11.437398772751765
0.9803,0.0114,0.0083,11.480370059537176
0.9803,0.0115,0.0082,11.523120370110982
0.9803,0.0116,0.0081,11.565901425096087
0.9803,0.0117,0.008,11.60862160638294
0.9803,0.0118,0.0079,11.651004938200131
0.9803,0.0119,0.0078,11.693741570216753
0.9803,0.012,0.0077,11.736273289009178
0.9803,0.0121,0.0076,11.778652706665069
0.9803,0.0122,0.0075,11.820910601378328
0.9803,0.0123,0.0074,11.863316231690268
0.9803,0.0124,0.0073,11.905596876071828
0.9803,0.0125,0.0072,11.947933516297228
0.9803,0.0126,0.0071,11.989848208363457
0.9803,0.0127,0.007,12.032184650400163
0.9803,0.0128,0.0069,12.074273626472756
0.9803,0.0129,0.0068,12.116378564621971
0.9803,0.013,0.0067,12.158367702397578
0.9803,0.0131,0.0066,12.200016547820642
0.9803,0.0132,0.0065,12.2420231753855
0.9803,0.0133,0.0064,12.283914782062036
0.9803,0.0134,0.0063,12.325512782308117
0.9803,0.0135,0.0062,12.367391311338995
0.9803,0.0136,0.0061,12.40907324276636
0.9803,0.0137,0.006,12.450625133166199
0.9803,0.0138,0.0059,12.492401442058293
0.9803,0.0139,0.0058,12.53384584413098
0.9803,0.014,0.0057,12.57546419279972
0.9803,0.0141,0.0056,12.61688443753799
0.9803,0.0142,0.0055,12.658179185092038
0.9803,0.0143,0.0054,12.699665704137807
0.9803,0.0144,0.0053,12.740966233504038
0.9803,0.0145,0.0052,12.78222942123305
0.9803,0.0146,0.0051,12.823439856036988
0.9803,0.0147,0.005,12.864822257624185
0.9803,0.0148,0.0049,12.90569614990894
0.9803,0.0149,0.0048,12.946708256539607
0.9803,0.015,0.0047,12.988067812564632
0.9803,0.0151,0.0046,13.02906560156035
0.9803,0.0152,0.0045,13.069944602995957
0.9803,0.0153,0.0044,13.111007621600574
0.9803,0.0154,0.0043,13.151833289463255
0.9803,0.0155,0.0042,13.192664277778889
0.9803,0.0156,0.0041,13.23348094999271
0.9803,0.0157,0.004,13.274353065582687
0.9803,0.0158,0.0039,13.315113840558736
0.9803,0.0159,0.0038,13.355895914766329
0.9803,0.016,0.0037,13.39661177530734
0.9803,0.0161,0.0036,13.437324542133805
0.9803,0.0162,0.0035,13.477701519073968
0.9803,0.0163,0.0034,13.51846056507422
0.9803,0.0164,0.0033,13.559027646897958
0.9803,0.0165,0.0032,13.599164556628748
0.9803,0.0166,0.0031,13.639770708814106
0.9803,0.0167,0.003,13.680570473437637
0.9803,0.0168,0.0029,13.72085713909429
0.9803,0.0169,0.0028,13.76142064979086
0.9803,0.017,0.0027,13.801497195077658
0.9803,0.0171,0.0026,13.841777134678676
0.9803,0.0172,0.0025,13.88220333790757
0.9803,0.0173,0.0024,13.922451460244915
0.9803,0.0174,0.0023,13.96285727279025
0.9803,0.0175,0.0022,14.003150954025319
0.9803,0.0176,0.0021,14.042977756649279
0.9803,0.0177,0.002,14.083396279374037
0.9803,0.0178,0.0019,14.123581333645364
0.9803,0.0179,0.0018,14.163635083536747
0.9803,0.018,0.0017,14.203770780713972
0.9803,0.0181,0.0016,14.243674194759118
0.9803,0.0182,0.0015,14.283869750018537
0.9803,0.0183,0.0014,14.323904649113235
0.9803,0.0184,0.0013,14.363863493049996
0.9803,0.0185,0.0012,14.40418476309599
0.9803,0.0186,0.0011,14.443995209656448
0.9803,0.0187,0.001,14.48387670230996
0.9803,0.0188,0.0009,14.524035308870411
0.9803,0.0189,0.0008,14.564423192807816
0.9803,0.019,0.0007,14.604075673014423
0.9803,0.0191,0.0006,14.644342177595124
